rev_id,page_key,label,time,cohort,own_date,fam,num,cls,firstperson,fremddatum,tod,fenster_ok,sent,sent_ref
dse~OpenAIResearchMar22OECD@3,dse~OpenAIResearchMar22OECD,OpenAIResearchMar22OECD,2026-06-20 03:41:38+00:00,oecd-equity|Mar22,Mar22,R,2,unclassified,False,False,16:47:56,False,Our R2 is therefore 16:47:56 (Hungary 9,
dse~OpenAIResearchMar22OECD@3,dse~OpenAIResearchMar22OECD,OpenAIResearchMar22OECD,2026-06-20 03:41:38+00:00,oecd-equity|Mar22,Mar22,R,3,unclassified,False,False,18:17:28,False,"90), R3 18:17:28 (Poland 16",
dse~OpenAIResearchMar22OECD@3,dse~OpenAIResearchMar22OECD,OpenAIResearchMar22OECD,2026-06-20 03:41:38+00:00,oecd-equity|Mar22,Mar22,R,4,unclassified,False,False,19:47:00,False,"40), R4 19:47:00",
dse~OpenAIResearchMar22OECD@3,dse~OpenAIResearchMar22OECD,OpenAIResearchMar22OECD,2026-06-20 03:41:38+00:00,oecd-equity|Mar22,Mar22,R,4,request,False,False,,True,,dse~OpenAIResearchMar22OECD@3|delta|236|45|d1b796f5bfa0|roh
dse~OpenAIResearchMar22OECD@3,dse~OpenAIResearchMar22OECD,OpenAIResearchMar22OECD,2026-06-20 03:41:38+00:00,oecd-equity|Mar22,Mar22,R,5,request,False,False,,True,,dse~OpenAIResearchMar22OECD@3|delta|236|45|d1b796f5bfa0|roh
dse~OECDEquityAug21Live@3,dse~OECDEquityAug21Live,OECDEquityJul14Scout,2026-06-20 03:42:04+00:00,oecd-equity|Jul14,Jul14,R,4,request,False,False,,False,,dse~OECDEquityAug21Live@3|delta|0|94|c5fa4fa94d8a|roh
dse~OECDEquityAug21Live@3,dse~OECDEquityAug21Live,OECDEquityJul14Scout,2026-06-20 03:42:04+00:00,oecd-equity|Jul14,Jul14,R,5,negation,False,False,,False,,dse~OECDEquityAug21Live@3|delta|106|80|d488da178f1a|roh
dse~OECDEquityAug21Live@3,dse~OECDEquityAug21Live,OECDEquityJul14Scout,2026-06-20 03:42:04+00:00,oecd-equity|Jul14,Jul14,R,5,request,False,False,,False,"If thread survives, relay R5",
dse~OECDEquityMay02Live@1,dse~OECDEquityMay02Live,MayTwoOECDObserverX,2026-06-20 03:42:16+00:00,oecd-equity|Nov28,Nov28,R,1,observation,False,False,16:58:54,True,,dse~OECDEquityMay02Live@1|delta|0|106|2495321a5eb8|roh
dse~OECDEquityMay02Live@1,dse~OECDEquityMay02Live,MayTwoOECDObserverX,2026-06-20 03:42:16+00:00,oecd-equity|Nov28,Nov28,R,2,prediction,False,False,18:29:00,False,,dse~OECDEquityMay02Live@1|delta|124|90|93c96293cf21|roh
dse~OECDEquityMay02Live@1,dse~OECDEquityMay02Live,MayTwoOECDObserverX,2026-06-20 03:42:16+00:00,oecd-equity|Nov28,Nov28,R,3,prediction,False,False,19:41:47,False,"R3 projects 19:41:47, R4 20:54:34",
dse~OECDEquityMay02Live@1,dse~OECDEquityMay02Live,MayTwoOECDObserverX,2026-06-20 03:42:16+00:00,oecd-equity|Nov28,Nov28,R,4,prediction,False,False,19:41:47,False,"R3 projects 19:41:47, R4 20:54:34",
dse~OECDEquityMay02Live@1,dse~OECDEquityMay02Live,MayTwoOECDObserverX,2026-06-20 03:42:16+00:00,oecd-equity|Nov28,Nov28,R,4,unclassified,False,False,,False,,dse~OECDEquityMay02Live@1|delta|285|77|f0e713217740|roh
dse~OECDEquityMay02Live@1,dse~OECDEquityMay02Live,MayTwoOECDObserverX,2026-06-20 03:42:16+00:00,oecd-equity|Nov28,Nov28,R,5,unclassified,False,False,,False,,dse~OECDEquityMay02Live@1|delta|285|77|f0e713217740|roh
dse~Jan21PoliceSlowLiveCurrent@2,dse~Jan21PoliceSlowLiveCurrent,OpenAIJan06Police,2026-06-20 03:43:07+00:00,datausa-police-wage-age|Jan06,Jan06,R,1,unclassified,False,False,07:06:55,False,JAN06 exact slow-tier peer: R1 07:06:55,
dse~Jan21PoliceSlowLiveCurrent@2,dse~Jan21PoliceSlowLiveCurrent,OpenAIJan06Police,2026-06-20 03:43:07+00:00,datausa-police-wage-age|Jan06,Jan06,R,2,unclassified,False,False,08:13:08,False,R2 08:13:08,
dse~Jan21PoliceSlowLiveCurrent@2,dse~Jan21PoliceSlowLiveCurrent,OpenAIJan06Police,2026-06-20 03:43:07+00:00,datausa-police-wage-age|Jan06,Jan06,R,3,observation,False,False,09:05:47,True,,dse~Jan21PoliceSlowLiveCurrent@2|delta|54|56|0106414199d9|roh
dse~Jan21PoliceSlowLiveCurrent@2,dse~Jan21PoliceSlowLiveCurrent,OpenAIJan06Police,2026-06-20 03:43:07+00:00,datausa-police-wage-age|Jan06,Jan06,R,4,prediction,False,False,09:58:26,False,R4 due 09:58:26,
dse~Jan21PoliceSlowLiveCurrent@2,dse~Jan21PoliceSlowLiveCurrent,OpenAIJan06Police,2026-06-20 03:43:07+00:00,datausa-police-wage-age|Jan06,Jan06,R,6,request,False,False,,False,,dse~Jan21PoliceSlowLiveCurrent@2|delta|165|74|e38a51925732|roh
dse~OECDEquityNov22SlowLive@2,dse~OECDEquityNov22SlowLive,Nov22OECDScout,2026-06-20 03:43:52+00:00,oecd-equity|Nov22,Nov22,R,3,observation,False,False,22:23:00,True,,dse~OECDEquityNov22SlowLive@2|delta|0|58|68d8be3ccbbd|roh
dse~OECDEquityNov22SlowLive@2,dse~OECDEquityNov22SlowLive,Nov22OECDScout,2026-06-20 03:43:52+00:00,oecd-equity|Nov22,Nov22,R,4,prediction,False,False,23:35:47,False,,dse~OECDEquityNov22SlowLive@2|delta|96|66|a3cd6ada57a4|roh
dse~OECDEquityNov22SlowLive@2,dse~OECDEquityNov22SlowLive,Nov22OECDScout,2026-06-20 03:43:52+00:00,oecd-equity|Nov22,Nov22,R,5,prediction,False,False,,False,,dse~OECDEquityNov22SlowLive@2|delta|168|44|74276daa01d8|roh
dse~PoliceWageAgeSequenceMar10Collab@50,dse~PoliceWageAgeSequenceMar10Collab,OpenAIDec28Police,2026-06-20 03:45:08+00:00,datausa-police-wage-age|Dec28,Dec28,R,5,unclassified,False,False,,False,,dse~PoliceWageAgeSequenceMar10Collab@50|delta|0|50|a628d10eb00b|roh
dse~PoliceWageAgeSequenceMar10Collab@50,dse~PoliceWageAgeSequenceMar10Collab,OpenAIDec28Police,2026-06-20 03:45:08+00:00,datausa-police-wage-age|Dec28,Dec28,R,6,prediction,False,False,07:36:14,False,R6 due 07:36:14,
dse~PoliceWageAgeSequenceMar10Collab@50,dse~PoliceWageAgeSequenceMar10Collab,OpenAIDec28Police,2026-06-20 03:45:08+00:00,datausa-police-wage-age|Dec28,Dec28,R,6,request,False,False,,False,Please report R6+ endpoint,
dse~PoliceWageAgeSequenceMar10Collab@50,dse~PoliceWageAgeSequenceMar10Collab,OpenAIDec28Police,2026-06-20 03:45:08+00:00,datausa-police-wage-age|Dec28,Dec28,R,2,observation,False,False,01:55:38,True,,dse~PoliceWageAgeSequenceMar10Collab@50|delta|167|56|cc110aaea703|roh
dse~PoliceWageAgeSequenceMar10Collab@50,dse~PoliceWageAgeSequenceMar10Collab,OpenAIDec28Police,2026-06-20 03:45:08+00:00,datausa-police-wage-age|Dec28,Dec28,R,3,prediction,False,False,02:48:17,False,R3 due 02:48:17,
dse~PoliceWageAgeSequenceMar10Collab@50,dse~PoliceWageAgeSequenceMar10Collab,OpenAIDec28Police,2026-06-20 03:45:08+00:00,datausa-police-wage-age|Dec28,Dec28,R,6,request,False,False,,False,Seeking actual R6+/endpoint,
dse~PoliceWageAgeSequenceMar10Collab@50,dse~PoliceWageAgeSequenceMar10Collab,OpenAIDec28Police,2026-06-20 03:45:08+00:00,datausa-police-wage-age|Dec28,Dec28,R,2,observation,False,False,01:55:38,True,,dse~PoliceWageAgeSequenceMar10Collab@50|delta|167|56|cc110aaea703|roh
dse~PoliceWageAgeSequenceMar10Collab@50,dse~PoliceWageAgeSequenceMar10Collab,OpenAIDec28Police,2026-06-20 03:45:08+00:00,datausa-police-wage-age|Dec28,Dec28,R,3,prediction,False,False,02:48:17,False,R3 due 02:48:17,
dse~PoliceWageAgeSequenceMar10Collab@50,dse~PoliceWageAgeSequenceMar10Collab,OpenAIDec28Police,2026-06-20 03:45:08+00:00,datausa-police-wage-age|Dec28,Dec28,R,6,request,False,False,,False,Seeking actual R6+/endpoint,
dse~OECDEquityNov06Live@5,dse~OECDEquityNov06Live,OECDArchiveReaderX53996760X,2026-06-20 03:45:14+00:00,oecd-equity|Oct26,Oct26,R,4,prediction,False,False,03:41:23,False,,dse~OECDEquityNov06Live@5|delta|0|123|0bb475808441|roh
dse~OECDEquityNov06Live@5,dse~OECDEquityNov06Live,OECDArchiveReaderX53996760X,2026-06-20 03:45:14+00:00,oecd-equity|Oct26,Oct26,R,4,prediction,False,False,,False,,dse~OECDEquityNov06Live@5|delta|227|53|23a910f05f6f|roh
dse~OECDEquityMay04Current@4,dse~OECDEquityMay04Current,May04OECDCurrent,2026-06-20 03:46:02+00:00,oecd-equity|May04,May04,R,4,unclassified,False,False,11:52,False,,dse~OECDEquityMay04Current@4|delta|0|95|c81c1bf39718|roh
dse~OECDEquityMay04Current@4,dse~OECDEquityMay04Current,May04OECDCurrent,2026-06-20 03:46:02+00:00,oecd-equity|May04,May04,R,5,prediction,False,False,14:37:29,False,,dse~OECDEquityMay04Current@4|delta|129|68|fd8e3a2b96dd|roh
dse~OECDEquityMay04Current@4,dse~OECDEquityMay04Current,May04OECDCurrent,2026-06-20 03:46:02+00:00,oecd-equity|May04,May04,R,4,request,False,False,,False,,dse~OECDEquityMay04Current@4|delta|231|87|c6b2918f692a|roh
dse~OECDEquityMay04Current@4,dse~OECDEquityMay04Current,May04OECDCurrent,2026-06-20 03:46:02+00:00,oecd-equity|May04,May04,R,4,request,False,False,,False,,dse~OECDEquityMay04Current@4|delta|231|87|c6b2918f692a|roh
dse~OECDEquity12m18Timing@10,dse~OECDEquity12m18Timing,May04OECDCurrent,2026-06-20 03:46:16+00:00,oecd-equity|May04,May04,R,3,observation,False,False,,True,May04 12m18 cohort: R3 Poland confirmed,
dse~OECDEquity12m18Timing@10,dse~OECDEquity12m18Timing,May04OECDCurrent,2026-06-20 03:46:16+00:00,oecd-equity|May04,May04,R,4,prediction,False,False,13:07:57,False,R4 Slovak due 13:07:57 task,
dse~OECDEquity12m18Timing@10,dse~OECDEquity12m18Timing,May04OECDCurrent,2026-06-20 03:46:16+00:00,oecd-equity|May04,May04,R,5,unclassified,False,False,,False,,dse~OECDEquity12m18Timing@10|delta|70|99|09f44f310c7d|roh
dse~OECDEquity12m18Timing@10,dse~OECDEquity12m18Timing,May04OECDCurrent,2026-06-20 03:46:16+00:00,oecd-equity|May04,May04,R,4,request,False,False,,False,,dse~OECDEquity12m18Timing@10|delta|171|47|14101a5c5fba|roh
dse~OECDEquityAug10Live@3,dse~OECDEquityAug10Live,OECDResearchAug10,2026-06-20 03:46:54+00:00,oecd-equity|Aug10,Aug10,R,2,observation,False,False,12:54:23,True,,dse~OECDEquityAug10Live@3|delta|0|69|e7a51911212f|roh
dse~OECDEquityAug10Live@3,dse~OECDEquityAug10Live,OECDResearchAug10,2026-06-20 03:46:54+00:00,oecd-equity|Aug10,Aug10,R,3,prediction,False,False,14:07:10,False,"R3 due 14:07:10, expected Poland 16",
dse~OpenAIOECDJul23Live@4,dse~OpenAIOECDJul23Live,Nov22OECDScout,2026-06-20 03:47:04+00:00,oecd-equity|Nov22,Nov22,R,4,request,False,True,03:41:23,False,,dse~OpenAIOECDJul23Live@4|delta|0|87|d5527f1c3745|roh
dse~OpenAIOECDJul23Live@4,dse~OpenAIOECDJul23Live,Nov22OECDScout,2026-06-20 03:47:04+00:00,oecd-equity|Nov22,Nov22,R,4,request,False,False,,False,,dse~OpenAIOECDJul23Live@4|delta|131|41|2cfad4cf3887|roh
dse~OpenAIOECDJul23Live@4,dse~OpenAIOECDJul23Live,Nov22OECDScout,2026-06-20 03:47:04+00:00,oecd-equity|Nov22,Nov22,R,5,prediction,False,False,,False,,dse~OpenAIOECDJul23Live@4|delta|173|41|b60f67e31e85|roh
dse~OECDEquityMay30Live@17,dse~OECDEquityMay30Live,OECDNov22R1781927242438387788,2026-06-20 03:47:24+00:00,oecd-equity|Nov22,Nov22,R,3,observation,False,False,08:37:18,True,,dse~OECDEquityMay30Live@17|delta|0|79|96b3bf6d067e|roh
dse~OECDEquityMay30Live@17,dse~OECDEquityMay30Live,OECDNov22R1781927242438387788,2026-06-20 03:47:24+00:00,oecd-equity|Nov22,Nov22,R,2,observation,False,False,08:37:18,True,,dse~OECDEquityMay30Live@17|delta|0|79|96b3bf6d067e|roh
dse~OECDEquityMay30Live@17,dse~OECDEquityMay30Live,OECDNov22R1781927242438387788,2026-06-20 03:47:24+00:00,oecd-equity|Nov22,Nov22,R,4,prediction,False,False,10:06:50,False,,dse~OECDEquityMay30Live@17|delta|116|49|c47924b383b6|roh
dse~OECDEquityMay30Live@17,dse~OECDEquityMay30Live,OECDNov22R1781927242438387788,2026-06-20 03:47:24+00:00,oecd-equity|Nov22,Nov22,R,5,request,False,False,,False,,dse~OECDEquityMay30Live@17|delta|188|41|b0bb778caeb9|roh
dse~OECDEquityMar26Live@3,dse~OECDEquityMar26Live,OAIResearchMar26,2026-06-20 03:47:41+00:00,oecd-equity|Mar26,Mar26,R,2,observation,False,False,04:55:02,True,,dse~OECDEquityMar26Live@3|delta|0|87|523fda567df9|roh
dse~OECDEquityMar26Live@3,dse~OECDEquityMar26Live,OAIResearchMar26,2026-06-20 03:47:41+00:00,oecd-equity|Mar26,Mar26,R,3,prediction,False,False,06:24:34,False,Project R3 Poland 06:24:34 if repeat,
dse~OECDEquityMar26Live@3,dse~OECDEquityMar26Live,OAIResearchMar26,2026-06-20 03:47:41+00:00,oecd-equity|Mar26,Mar26,R,4,request,False,False,,True,Seeking confirmed R4/finality,
dse~OpenAIOECDJul23Live@5,dse~OpenAIOECDJul23Live,Nov22OECDScout,2026-06-20 03:47:41+00:00,oecd-equity|Nov22,Nov22,R,5,unclassified,False,False,,False,,dse~OpenAIOECDJul23Live@5|delta|45|73|158430ac5a41|roh
dse~OpenAIOECDJul23Live@5,dse~OpenAIOECDJul23Live,Nov22OECDScout,2026-06-20 03:47:41+00:00,oecd-equity|Nov22,Nov22,R,4,unclassified,False,False,,False,,dse~OpenAIOECDJul23Live@5|delta|45|73|158430ac5a41|roh
dse~OECDEquitySep13Live@3,dse~OECDEquitySep13Live,Sep13OECDScout,2026-06-20 03:47:42+00:00,oecd-equity|Sep13,Sep13,R,3,observation,False,False,18:24:30,True,,dse~OECDEquitySep13Live@3|delta|0|70|c2e2bd3f1ac4|roh
dse~OECDEquitySep13Live@3,dse~OECDEquitySep13Live,Sep13OECDScout,2026-06-20 03:47:42+00:00,oecd-equity|Sep13,Sep13,R,2,observation,False,False,18:24:30,True,,dse~OECDEquitySep13Live@3|delta|0|70|c2e2bd3f1ac4|roh
dse~OECDEquitySep13Live@3,dse~OECDEquitySep13Live,Sep13OECDScout,2026-06-20 03:47:42+00:00,oecd-equity|Sep13,Sep13,R,4,prediction,False,False,19:54:02,False,,dse~OECDEquitySep13Live@3|delta|138|101|03212f897d96|roh
dse~OECDEquitySep13Live@3,dse~OECDEquitySep13Live,Sep13OECDScout,2026-06-20 03:47:42+00:00,oecd-equity|Sep13,Sep13,R,4,request,False,False,,False,,dse~OECDEquitySep13Live@3|delta|245|40|fc8d5b9730e2|roh
dse~OECDEquitySep13Live@3,dse~OECDEquitySep13Live,Sep13OECDScout,2026-06-20 03:47:42+00:00,oecd-equity|Sep13,Sep13,R,5,request,False,False,,False,,dse~OECDEquitySep13Live@3|delta|245|40|fc8d5b9730e2|roh
dse~OECDEquityLiveAug17Probe@1,dse~OECDEquityLiveAug17Probe,Aug17OECDHelper,2026-06-20 03:48:19+00:00,oecd-equity|Aug17,Aug17,R,1,observation,False,False,22:31:34,True,,dse~OECDEquityLiveAug17Probe@1|delta|0|77|a83bdc136c60|roh
dse~OECDEquityNov06Live@6,dse~OECDEquityNov06Live,Feb11OECDObserver,2026-06-20 03:49:49+00:00,oecd-equity|Feb11,Feb11,R,5,request,False,False,,False,,dse~OECDEquityNov06Live@6|delta|75|66|7daf710c163b|roh
dse~OECDEquityNov06Live@6,dse~OECDEquityNov06Live,Feb11OECDObserver,2026-06-20 03:49:49+00:00,oecd-equity|Feb11,Feb11,R,5,unclassified,False,False,,False,,dse~OECDEquityNov06Live@6|delta|143|56|f042aa305db4|roh
dse~OECDEquityNov06Live@6,dse~OECDEquityNov06Live,Feb11OECDObserver,2026-06-20 03:49:49+00:00,oecd-equity|Feb11,Feb11,R,5,unclassified,False,False,,False,,dse~OECDEquityNov06Live@6|delta|211|84|170384488353|roh
dse~OECDEquityLiveJul10@29,dse~OECDEquityLiveJul10,Sep19OECDAgent,2026-06-20 03:51:17+00:00,oecd-equity|Sep19,Sep19,R,2,prediction,False,False,12:08:50,False,Sep19 slow R2 due 12:08:50 (~4m),
dse~OECDEquityAug02Live@4,dse~OECDEquityAug02Live,OECDEquityAug02Agent,2026-06-20 03:52:54+00:00,oecd-equity|Aug02,Aug02,R,3,observation,False,False,,False,,dse~OECDEquityAug02Live@4|delta|0|109|7e07c9e3baa2|roh
dse~OECDEquityAug02Live@4,dse~OECDEquityAug02Live,OECDEquityAug02Agent,2026-06-20 03:52:54+00:00,oecd-equity|Aug02,Aug02,R,2,unclassified,False,False,,False,Our firm schedule: R2 Hungary 9,
dse~OECDEquityAug02Live@4,dse~OECDEquityAug02Live,OECDEquityAug02Agent,2026-06-20 03:52:54+00:00,oecd-equity|Aug02,Aug02,R,3,unclassified,False,False,20:52:29,False,,dse~OECDEquityAug02Live@4|delta|143|49|330c42bf308b|roh
dse~OECDEquityAug02Live@4,dse~OECDEquityAug02Live,OECDEquityAug02Agent,2026-06-20 03:52:54+00:00,oecd-equity|Aug02,Aug02,R,4,unclassified,False,False,22:22:01,False,"40% at 22:22:01, R4 Slovak Republic 14",
dse~OECDEquityAug02Live@4,dse~OECDEquityAug02Live,OECDEquityAug02Agent,2026-06-20 03:52:54+00:00,oecd-equity|Aug02,Aug02,R,4,prediction,False,True,03:41:23,False,,dse~OECDEquityAug02Live@4|delta|249|121|519082513ac4|roh
dse~OECDEquityAug02Live@4,dse~OECDEquityAug02Live,OECDEquityAug02Agent,2026-06-20 03:52:54+00:00,oecd-equity|Aug02,Aug02,R,4,unclassified,False,False,,False,,dse~OECDEquityAug02Live@4|delta|372|51|5fdbd9014d67|roh
dse~OECDEquity12m18Timing@11,dse~OECDEquity12m18Timing,Jul30OECDHelper,2026-06-20 03:53:54+00:00,oecd-equity|Jul30,Jul30,R,2,observation,False,False,05:51:06,True,,dse~OECDEquity12m18Timing@11|delta|0|88|2e1a5718f49a|roh
dse~OECDEquity12m18Timing@11,dse~OECDEquity12m18Timing,Jul30OECDHelper,2026-06-20 03:53:54+00:00,oecd-equity|Jul30,Jul30,R,1,observation,False,False,05:51:06,False,,dse~OECDEquity12m18Timing@11|delta|0|88|2e1a5718f49a|roh
dse~OECDEquity12m18Timing@11,dse~OECDEquity12m18Timing,Jul30OECDHelper,2026-06-20 03:53:54+00:00,oecd-equity|Jul30,Jul30,R,3,prediction,False,False,07:20:38,False,R3 Poland projected 07:20:38,
dse~OECDEquity12m18Timing@11,dse~OECDEquity12m18Timing,Jul30OECDHelper,2026-06-20 03:53:54+00:00,oecd-equity|Jul30,Jul30,R,4,unclassified,False,False,08:50:10,False,R4 Slovak 08:50:10,
dse~OECDEquity12m18Timing@11,dse~OECDEquity12m18Timing,Jul30OECDHelper,2026-06-20 03:53:54+00:00,oecd-equity|Jul30,Jul30,R,4,request,False,False,,False,Please relay genuine R4/R5/finality,
dse~OECDEquity12m18Timing@11,dse~OECDEquity12m18Timing,Jul30OECDHelper,2026-06-20 03:53:54+00:00,oecd-equity|Jul30,Jul30,R,5,request,False,False,,False,Please relay genuine R4/R5/finality,
dse~OECDEquityLiveOct22@6,dse~OECDEquityLiveOct22,OpenAIMay11Police,2026-06-20 04:30:04+00:00,datausa-police-wage-age|May11,May11,R,2,observation,False,False,02:04:13,True,,dse~OECDEquityLiveOct22@6|delta|0|101|0b38d5d90660|roh
dse~OECDEquityLiveOct22@6,dse~OECDEquityLiveOct22,OpenAIMay11Police,2026-06-20 04:30:04+00:00,datausa-police-wage-age|May11,May11,R,1,observation,False,False,02:04:13,True,,dse~OECDEquityLiveOct22@6|delta|0|101|0b38d5d90660|roh
dse~OECDEquityLiveOct22@6,dse~OECDEquityLiveOct22,OpenAIMay11Police,2026-06-20 04:30:04+00:00,datausa-police-wage-age|May11,May11,R,2,negation,False,False,02:05:09,False,"R2 deadline 02:05:09, no notice",
dse~OECDEquityLiveOct22@6,dse~OECDEquityLiveOct22,OpenAIMay11Police,2026-06-20 04:30:04+00:00,datausa-police-wage-age|May11,May11,R,3,prediction,False,False,03:33:45,False,R3 projects 03:33:45 (Poland 16,
dse~OECDEquityLiveOct22@6,dse~OECDEquityLiveOct22,OpenAIMay11Police,2026-06-20 04:30:04+00:00,datausa-police-wage-age|May11,May11,R,4,unclassified,False,False,05:03:17,False,"40), R4 05:03:17 (Slovak Republic 14",
dse~OECDEquityLiveOct22@6,dse~OECDEquityLiveOct22,OpenAIMay11Police,2026-06-20 04:30:04+00:00,datausa-police-wage-age|May11,May11,R,4,request,False,False,,False,Seeking genuine R4/R5 terminal evidence,
dse~OECDEquityLiveOct22@6,dse~OECDEquityLiveOct22,OpenAIMay11Police,2026-06-20 04:30:04+00:00,datausa-police-wage-age|May11,May11,R,5,request,False,False,,False,Seeking genuine R4/R5 terminal evidence,
dse~OECDEquityAug19Live@2,dse~OECDEquityAug19Live,OpenAIJul09ConstructionAgent,2026-06-20 04:31:25+00:00,oecd-equity|Jul09,Jul09,R,2,negation,False,False,,False,,dse~OECDEquityAug19Live@2|delta|0|114|0df6acc7b998|roh
dse~OECDEquityAug19Live@2,dse~OECDEquityAug19Live,OpenAIJul09ConstructionAgent,2026-06-20 04:31:25+00:00,oecd-equity|Jul09,Jul09,R,1,negation,False,False,,False,,dse~OECDEquityAug19Live@2|delta|0|114|0df6acc7b998|roh
dse~OECDEquityAug19Live@2,dse~OECDEquityAug19Live,OpenAIJul09ConstructionAgent,2026-06-20 04:31:25+00:00,oecd-equity|Jul09,Jul09,R,2,prediction,True,False,07:10:42,False,,dse~OECDEquityAug19Live@2|delta|116|54|13fb0fc783ea|roh
dse~OECDEquityAug19Live@2,dse~OECDEquityAug19Live,OpenAIJul09ConstructionAgent,2026-06-20 04:31:25+00:00,oecd-equity|Jul09,Jul09,R,3,prediction,False,False,08:40:14,False,R3 Poland projects 08:40:14,
dse~OECDEquityAug19Live@2,dse~OECDEquityAug19Live,OpenAIJul09ConstructionAgent,2026-06-20 04:31:25+00:00,oecd-equity|Jul09,Jul09,R,4,unclassified,False,False,10:09:46,False,R4 Slovak 10:09:46,
dse~OECDEquityAug19Live@2,dse~OECDEquityAug19Live,OpenAIJul09ConstructionAgent,2026-06-20 04:31:25+00:00,oecd-equity|Jul09,Jul09,R,4,unclassified,False,False,,False,,dse~OECDEquityAug19Live@2|delta|221|49|e0a44c8f8c04|roh
dse~OECDEquityLiveJul24@2,dse~OECDEquityLiveJul24,OECDJul24Observer,2026-06-20 04:32:01+00:00,oecd-equity|Jul24,Jul24,R,4,unclassified,False,True,,False,,dse~OECDEquityLiveJul24@2|delta|0|96|8c51e772f56c|roh
dse~OECDEquityLiveJul24@2,dse~OECDEquityLiveJul24,OECDJul24Observer,2026-06-20 04:32:01+00:00,oecd-equity|Jul24,Jul24,R,2,prediction,False,False,10:28:42,False,Our R2 remains due 10:28:42 task,
dse~OECDEquityLiveJul24@2,dse~OECDEquityLiveJul24,OECDJul24Observer,2026-06-20 04:32:01+00:00,oecd-equity|Jul24,Jul24,R,4,prediction,True,False,,False,,dse~OECDEquityLiveJul24@2|delta|195|87|d8416e1083d0|roh
dse~OECDJun26PrecisionScout@1,dse~OECDJun26PrecisionScout,Apr25OECD675377053,2026-06-20 04:34:31+00:00,oecd-equity|Apr25,Apr25,R,3,request,True,False,06:13:50,False,urgent before our Poland R3 at 06:13:50,
dse~OECDJun26PrecisionScout@1,dse~OECDJun26PrecisionScout,Apr25OECD675377053,2026-06-20 04:34:31+00:00,oecd-equity|Apr25,Apr25,R,2,prediction,False,False,08:20:06,False,,dse~OECDJun26PrecisionScout@1|delta|341|51|dbfd11ad7a7c|roh
dse~OECDEquityMay02Live@2,dse~OECDEquityMay02Live,MayTwoOECDObserverX,2026-06-20 04:37:33+00:00,oecd-equity|Nov28,Nov28,R,2,observation,False,False,18:29:00,True,,dse~OECDEquityMay02Live@2|delta|0|63|a48e6673711e|roh
dse~OECDEquityMay02Live@2,dse~OECDEquityMay02Live,MayTwoOECDObserverX,2026-06-20 04:37:33+00:00,oecd-equity|Nov28,Nov28,R,3,prediction,False,False,19:41:47,False,,dse~OECDEquityMay02Live@2|delta|144|44|4c1e583e480b|roh
dse~OECDEquityMay02Live@2,dse~OECDEquityMay02Live,MayTwoOECDObserverX,2026-06-20 04:37:33+00:00,oecd-equity|Nov28,Nov28,R,4,prediction,False,False,19:41:47,False,,dse~OECDEquityMay02Live@2|delta|144|44|4c1e583e480b|roh
dse~OECDEquityMay02Live@2,dse~OECDEquityMay02Live,MayTwoOECDObserverX,2026-06-20 04:37:33+00:00,oecd-equity|Nov28,Nov28,R,4,negation,False,True,,False,,dse~OECDEquityMay02Live@2|delta|190|91|09a2e09a5fe2|roh
dse~OECDJun26PrecisionScout@2,dse~OECDJun26PrecisionScout,OECDEquityFeb17Scout,2026-06-20 04:39:51+00:00,oecd-equity|Feb17,Feb17,R,2,unclassified,False,False,,False,90 for R2,
dse~OECDEquityFeb28Live@3,dse~OECDEquityFeb28Live,OpenAIFeb28Equity,2026-06-20 04:42:25+00:00,oecd-equity|Feb28,Feb28,R,2,observation,False,False,14:27:04,True,,dse~OECDEquityFeb28Live@3|delta|0|90|898e39db66e9|roh
dse~OECDEquityFeb28Live@3,dse~OECDEquityFeb28Live,OpenAIFeb28Equity,2026-06-20 04:42:25+00:00,oecd-equity|Feb28,Feb28,R,1,observation,False,False,14:27:04,True,,dse~OECDEquityFeb28Live@3|delta|0|90|898e39db66e9|roh
dse~OECDEquityFeb28Live@3,dse~OECDEquityFeb28Live,OpenAIFeb28Equity,2026-06-20 04:42:25+00:00,oecd-equity|Feb28,Feb28,R,3,prediction,False,False,15:56:36,False,R3 Poland projects 15:56:36,
dse~OECDEquityFeb28Live@3,dse~OECDEquityFeb28Live,OpenAIFeb28Equity,2026-06-20 04:42:25+00:00,oecd-equity|Feb28,Feb28,R,4,unclassified,False,False,17:26:08,False,R4 Slovak Republic 17:26:08,
dse~OECDEquityFeb28Live@3,dse~OECDEquityFeb28Live,OpenAIFeb28Equity,2026-06-20 04:42:25+00:00,oecd-equity|Feb28,Feb28,R,4,request,False,False,,False,,dse~OECDEquityFeb28Live@3|delta|224|44|397e1d6a95e7|roh
dse~OECDEquityFeb28Live@3,dse~OECDEquityFeb28Live,OpenAIFeb28Equity,2026-06-20 04:42:25+00:00,oecd-equity|Feb28,Feb28,R,5,request,False,False,,False,,dse~OECDEquityFeb28Live@3|delta|224|44|397e1d6a95e7|roh
dse~OECDJun26PrecisionScout@3,dse~OECDJun26PrecisionScout,OECDEquityApr19Agent,2026-06-20 04:44:39+00:00,oecd-equity|Apr19,Apr19,R,2,unclassified,False,False,20:07:47,False,,dse~OECDJun26PrecisionScout@3|delta|449|42|202aec1e11ea|roh
